Team,Chelsea_21_22,Liverpool_21_22,West Ham_21_22,Brighton_21_22,Tottenham_21_22,Manchester Utd_21_22,Brentford_21_22,Everton_21_22,Manchester City_21_22,Aston Villa_21_22,Watford_21_22,Leicester City_21_22,Southampton_21_22,Crystal Palace_21_22,Leeds United_21_22,Wolves_21_22,Burnley_21_22,Arsenal_21_22,Newcastle Utd_21_22,Norwich City_21_22
Everton_20_21,2.23606797749979,2.23606797749979,2.23606797749979,2.23606797749979,4.47213595499958,2.0,4.898979485566356,2.449489742783178,3.3166247903554,3.7416573867739413,4.69041575982343,5.385164807134504,6.708203932499369,7.874007874011811,7.681145747868608,8.48528137423857,8.06225774829855,8.717797887081348,8.246211251235321,10.392304845413264
Crystal Palace_20_21,1.4142135623730951,1.4142135623730951,4.47213595499958,0.0,2.23606797749979,3.0,3.0,3.0,3.1622776601683795,3.605551275463989,4.358898943540674,4.69041575982343,6.164414002968976,6.708203932499369,7.874007874011811,7.280109889280518,7.3484692283495345,7.810249675906654,8.06225774829855,10.04987562112089
Liverpool_20_21,3.1622776601683795,3.1622776601683795,2.0,2.8284271247461903,5.0,2.23606797749979,5.385164807134504,2.23606797749979,3.7416573867739413,3.605551275463989,4.358898943540674,5.0990195135927845,6.48074069840786,7.810249675906654,7.0710678118654755,8.54400374531753,7.874007874011811,8.54400374531753,7.810249675906654,9.848857801796104
Tottenham_20_21,4.242640687119285,4.242640687119285,4.242640687119285,3.7416573867739413,5.196152422706632,1.7320508075688772,4.358898943540674,1.0,2.0,1.0,2.23606797749979,3.1622776601683795,3.7416573867739413,5.385164807134504,4.898979485566356,5.916079783099616,5.0990195135927845,5.916079783099616,5.196152422706632,7.681145747868608
Brighton_20_21,4.358898943540674,4.358898943540674,5.0,3.605551275463989,4.69041575982343,2.449489742783178,3.7416573867739413,1.4142135623730951,2.23606797749979,0.0,1.4142135623730951,2.23606797749979,3.0,4.47213595499958,4.58257569495584,5.0990195135927845,4.358898943540674,5.0990195135927845,4.69041575982343,7.0710678118654755
Chelsea_20_21,4.69041575982343,4.69041575982343,5.830951894845301,3.7416573867739413,4.358898943540674,3.3166247903554,3.3166247903554,2.23606797749979,2.8284271247461903,1.0,1.0,1.4142135623730951,2.449489742783178,3.605551275463989,4.47213595499958,4.358898943540674,3.7416573867739413,4.358898943540674,4.358898943540674,6.557438524302
Leeds United_20_21,7.874007874011811,7.874007874011811,5.0990195135927845,7.3484692283495345,9.1104335791443,5.196152422706632,8.660254037844387,4.58257569495584,6.324555320336759,5.0,5.0,5.830951894845301,6.164414002968976,8.306623862918075,4.47213595499958,9.1104335791443,7.3484692283495345,8.18535277187245,5.916079783099616,7.681145747868608
Wolves_20_21,4.69041575982343,4.69041575982343,5.830951894845301,3.7416573867739413,4.358898943540674,3.3166247903554,3.3166247903554,2.23606797749979,2.8284271247461903,1.0,1.0,1.4142135623730951,2.449489742783178,3.605551275463989,4.47213595499958,4.358898943540674,3.7416573867739413,4.358898943540674,4.358898943540674,6.557438524302
Manchester City_20_21,6.708203932499369,6.708203932499369,5.196152422706632,5.916079783099616,7.3484692283495345,4.242640687119285,6.782329983125268,3.1622776601683795,5.0,3.1622776601683795,2.8284271247461903,3.605551275463989,4.123105625617661,6.164414002968976,3.0,7.0710678118654755,5.385164807134504,6.164414002968976,4.242640687119285,6.164414002968976
Manchester Utd_20_21,5.916079783099616,5.916079783099616,5.385164807134504,5.0,6.164414002968976,3.7416573867739413,5.477225575051661,2.449489742783178,4.123105625617661,2.0,1.4142135623730951,2.23606797749979,3.0,4.898979485566356,3.0,5.830951894845301,4.358898943540674,5.0990195135927845,3.7416573867739413,5.830951894845301
Newcastle Utd_20_21,5.196152422706632,5.196152422706632,6.708203932499369,4.123105625617661,4.242640687119285,4.242640687119285,3.1622776601683795,3.1622776601683795,3.605551275463989,2.0,1.4142135623730951,1.0,2.23606797749979,2.8284271247461903,4.58257569495584,3.7416573867739413,3.3166247903554,3.7416573867739413,4.242640687119285,6.164414002968976
Burnley_20_21,8.366600265340756,8.366600265340756,8.717797887081348,7.483314773547883,7.810249675906654,6.4031242374328485,6.4031242374328485,5.385164807134504,5.830951894845301,4.123105625617661,3.3166247903554,3.1622776601683795,1.4142135623730951,3.0,2.449489742783178,3.605551275463989,1.4142135623730951,2.23606797749979,1.0,3.605551275463989
Sheffield Utd_20_21,8.366600265340756,8.366600265340756,10.0,7.483314773547883,7.0,7.280109889280518,5.385164807134504,6.4031242374328485,6.164414002968976,5.0,4.358898943540674,3.7416573867739413,2.449489742783178,1.0,5.0990195135927845,1.0,1.4142135623730951,1.0,3.605551275463989,5.0
West Ham_20_21,8.246211251235321,8.246211251235321,9.273618495495704,7.3484692283495345,7.280109889280518,6.708203932499369,5.744562646538029,5.744562646538029,5.830951894845301,4.358898943540674,3.605551275463989,3.1622776601683795,1.4142135623730951,1.7320508075688772,3.7416573867739413,2.23606797749979,0.0,1.0,2.23606797749979,4.123105625617661
Fulham_20_21,9.433981132056603,9.433981132056603,8.774964387392123,8.54400374531753,9.273618495495704,7.0710678118654755,8.12403840463596,6.0,7.0,5.0990195135927845,4.242640687119285,4.358898943540674,3.3166247903554,5.0990195135927845,1.0,5.830951894845301,3.605551275463989,4.242640687119285,1.4142135623730951,3.1622776601683795
Southampton_20_21,9.0,9.0,9.0,8.06225774829855,8.48528137423857,6.928203230275509,7.211102550927978,5.830951894845301,6.557438524302,4.69041575982343,3.7416573867739413,3.605551275463989,2.23606797749979,3.7416573867739413,1.7320508075688772,4.47213595499958,2.23606797749979,2.8284271247461903,0.0,2.8284271247461903
West Brom_20_21,10.44030650891055,10.44030650891055,9.848857801796104,9.433981132056603,10.0,8.246211251235321,8.94427190999916,7.0710678118654755,8.18535277187245,6.164414002968976,5.0990195135927845,5.0,4.123105625617661,5.477225575051661,1.7320508075688772,6.324555320336759,4.123105625617661,4.47213595499958,2.0,2.0
